,date,pos,neg,neu,exc_ret,exc_ret%
5,2017-11-28,0.040453329155712626,0.010565054498878028,0.9307665302359192,True,0.01836655235380978
6,2017-11-29,0.03746936819559705,0.0146951048995771,0.9252841542612672,False,-0.039506951487445215
7,2017-11-30,0.051480201585390926,0.021631545544589025,0.9138080560941706,False,-0.011581937382713516
8,2017-12-01,0.05382527553284791,0.016789274093961592,0.9117052252541065,True,0.00029964240923350746
9,2017-12-02,0.0416116047694995,0.0195722406248722,0.9093384943230144,False,-0.0004044154978130885
10,2017-12-03,0.051040885221305336,0.016264643083847886,0.9280808182814935,False,-0.0019038529502487965
11,2017-12-04,0.018208570058385703,0.008387058452084492,0.9658181992031039,False,-0.0009125958503057967
12,2017-12-05,0.06243176717357453,0.00951712416459189,0.9159952400021909,True,0.000698333677344473
13,2017-12-06,0.04665991700607086,0.011490560721329954,0.9288114065421756,True,0.0014500056421806245
14,2017-12-07,0.045637624027062826,0.005190205560850483,0.9308437579320149,False,-0.004224417832495468
15,2017-12-08,0.04081514906663426,0.022957044647046735,0.9092666799222606,True,0.013404934822524323
16,2017-12-09,0.04876547064047065,0.01577871533228676,0.887257881007881,True,0.0015243925501614236
17,2017-12-10,0.052006172839506176,0.025462962962962958,0.9135030864197531,False,-0.012807991000914778
18,2017-12-11,0.028389690321091638,0.030949656277302503,0.9033970980770676,False,-0.008841341615389785
19,2017-12-12,0.06089085817946453,0.008527508384487788,0.9183516204623274,False,-0.0010319416112597169
20,2017-12-13,0.05746234579550928,0.01856537391365133,0.9087562244417908,True,0.009678225271357786
21,2017-12-14,0.02463634022395302,0.011355557051735056,0.9527043841245914,True,0.00975318714943093
22,2017-12-15,0.044289446948641516,0.0252026534488819,0.9206003757509702,False,-0.008937093404129202
23,2017-12-16,0.05656867517395283,0.014043288752591077,0.9186625293450422,False,-0.003339909520451638
24,2017-12-17,0.036855336731981464,0.014952861627106984,0.9345410791908468,True,0.0038570021206822797
25,2017-12-18,0.020027756101627513,0.018800040209068933,0.9486703037045031,False,-0.006174866519688772
26,2017-12-19,0.058345004120197934,0.016623497805668352,0.9090543027170932,False,-0.012998814678178889
27,2017-12-20,0.02277257691713925,0.029616217116217116,0.9424194812457413,True,0.010843181473906215
28,2017-12-21,0.052172269566572005,0.0259726297425131,0.8965207956769161,False,-0.0010922732774531112
29,2017-12-22,0.04294695932800772,0.0129769536019536,0.9355809046837272,True,0.008136343547402655
30,2017-12-23,0.04480514686494752,0.020321894790333327,0.9221910850316165,True,0.006258124986727678
31,2017-12-24,0.057599007118237885,0.010683760683760682,0.9278710783518475,True,0.001709372385624707
32,2017-12-25,0.043231880867127516,0.02496392496392496,0.9258518132165667,False,-0.0038957172236213293
33,2017-12-26,0.049833022683701406,0.02804373786651313,0.8780425575485905,False,-0.010652091453665826
34,2017-12-27,0.03752656597194413,0.029269539983825695,0.9221101232025604,False,-0.008437580969804034
35,2017-12-28,0.0693606973095851,0.01067886479961193,0.9055014825991372,True,0.03317644811887891
36,2017-12-29,0.06672439786212606,0.025346412846412848,0.8918100994135054,True,0.0031111028550671253
37,2017-12-30,0.050576393930431195,0.007939017504234896,0.9265526157762182,True,0.0013964137414474752
38,2017-12-31,0.06846975041419485,0.01527443749665972,0.9028078403078402,True,0.006664568827592064
39,2018-01-01,0.06748050163210544,0.0023931573296187177,0.8661250634535019,True,0.009759279632965311
40,2018-01-02,0.041228217879397344,0.004617855586847836,0.9301939507265764,True,0.010739023701774486
41,2018-01-03,0.050121347446479586,0.006856659013176407,0.9166961370404632,True,0.009749759759750601
42,2018-01-04,0.060948144197012985,0.01896642020623921,0.8993582990620378,True,0.0014902455063799374
43,2018-01-05,0.04644260720181906,0.014601762072350309,0.9185514894154185,True,0.010600561353834125
44,2018-01-06,0.04438970468029527,0.02133962927836746,0.9215615135922208,True,0.009114581690887073
45,2018-01-07,0.041693570140606866,0.015680857363188187,0.9387023027834616,True,0.0044371497854673835
46,2018-01-08,0.03554538412351803,0.01242071208648749,0.9272024722872768,False,-0.0072914324334942575
47,2018-01-09,0.0630795251986388,0.020864336238297455,0.9055279240874807,False,-0.013201909215860497
48,2018-01-10,0.02965189971872,0.006921398914486472,0.9288693624286493,True,0.01751044363346489
49,2018-01-11,0.057312768089724665,0.005845933077849462,0.9016522465722074,True,0.015111540122966961
50,2018-01-12,0.04779183172671257,0.008924348312772048,0.9268749456381954,True,0.010767137173014661
51,2018-01-13,0.033383418906674726,0.013535146264284429,0.938775534770747,True,0.010664320551459992
52,2018-01-14,0.0345255675086104,0.017407877023261638,0.9389000762358594,True,0.011313039050948803
53,2018-01-15,0.04252733744421724,0.011721849477603952,0.9308629255560201,True,0.001531107990548227
54,2018-01-16,0.026405008565834227,0.012482130316809798,0.9464859509553628,False,-0.01898194454645105
55,2018-01-17,0.03451294433154424,0.012919150619036398,0.9387862269901847,False,-0.029156846343323002
56,2018-01-18,0.06961123232872757,0.0319195985665239,0.888373385935491,True,0.012766059150048348
57,2018-01-19,0.038013171460255644,0.011384856973092269,0.9326042903418668,False,-0.00277385355184133
58,2018-01-20,0.044649133079593735,0.01634465236138664,0.9174335090360096,False,-0.012775183966143541
59,2018-01-21,0.029593905371388497,0.01252755200440832,0.9364261950146714,False,-0.010920279920497645
60,2018-01-22,0.03787653874045391,0.01912357920850809,0.9074675540843163,True,0.04500833375990234
61,2018-01-23,0.0423843301738487,0.0197891994996677,0.9108360818038544,True,0.08687302371042543
62,2018-01-24,0.04601617191627073,0.02090406815978742,0.9008640172099677,True,0.049403531898680006
