,date,pos,neg,neu,exc_ret,exc_ret%
5,2017-11-28,0.005340866071761994,0.0016402968189739248,0.2506627032849835,True,0.01836655235380978
6,2017-11-29,0.005388020982269705,0.0019073465155245595,0.2521322244922678,False,-0.039506951487445215
7,2017-11-30,0.006962489563465776,0.003007858670845183,0.2591834385716817,False,-0.011581937382713516
8,2017-12-01,0.007668337072976834,0.002532511666918965,0.26330539637811584,True,0.00029964240923350746
9,2017-12-02,0.00560294403230139,0.002457518281423319,0.25807846489743896,False,-0.0004044154978130885
10,2017-12-03,0.00681563469318162,0.0022107644245737573,0.254414759501728,False,-0.0019038529502487965
11,2017-12-04,0.002557529122280588,0.0011572966242151615,0.27104911312496927,False,-0.0009125958503057967
12,2017-12-05,0.008562259686906304,0.0016301642314802565,0.2594511268059325,True,0.000698333677344473
13,2017-12-06,0.00665126353281139,0.0015999365445507844,0.2563514280307998,True,0.0014500056421806245
14,2017-12-07,0.006089995965234103,0.0007420611221657917,0.261798393962252,False,-0.004224417832495468
15,2017-12-08,0.006562119842537338,0.003161910037228352,0.25192883843301606,True,0.013404934822524323
16,2017-12-09,0.007449197325080982,0.0023470576955352666,0.2540652479580114,True,0.0015243925501614236
17,2017-12-10,0.006957515777716538,0.003088165281076336,0.26010090460121454,False,-0.012807991000914778
18,2017-12-11,0.003962762786234985,0.004438969919318446,0.2623160879572244,False,-0.008841341615389785
19,2017-12-12,0.007927764016048324,0.0010647458018963074,0.26249858545620924,False,-0.0010319416112597169
20,2017-12-13,0.007976275400450176,0.002561726587504239,0.25892814777802914,True,0.009678225271357786
21,2017-12-14,0.004058744304627251,0.00179142376920512,0.25408911668539463,True,0.00975318714943093
22,2017-12-15,0.00623892634826238,0.0036935659897632932,0.26046516886762344,False,-0.008937093404129202
23,2017-12-16,0.007614121127823166,0.002037809747015842,0.2592542947095312,False,-0.003339909520451638
24,2017-12-17,0.005494322632260842,0.002326827372726819,0.2620999592977139,True,0.0038570021206822797
25,2017-12-18,0.002889392480581469,0.0025479975236224785,0.2621408753186496,False,-0.006174866519688772
26,2017-12-19,0.00828657552022075,0.0021494747113006618,0.2600303540230213,False,-0.012998814678178889
27,2017-12-20,0.0032501106013090907,0.0037940045428507463,0.2693224698477309,True,0.010843181473906215
28,2017-12-21,0.0071068771264069745,0.003831746023547808,0.2627929190699712,False,-0.0010922732774531112
29,2017-12-22,0.006189504767438156,0.0017089650587825617,0.2588296350295379,True,0.008136343547402655
30,2017-12-23,0.006158707057181787,0.002812532224802836,0.2625674925545453,True,0.006258124986727678
31,2017-12-24,0.008104496554276875,0.0012813651427512815,0.2661477439784606,True,0.001709372385624707
32,2017-12-25,0.006320850259830732,0.003459657746636615,0.26521325982322086,False,-0.0038957172236213293
33,2017-12-26,0.007270451988075968,0.0037448973522457543,0.25831705186426634,False,-0.010652091453665826
34,2017-12-27,0.006734411449072261,0.004120402661915145,0.2536134163029736,False,-0.008437580969804034
35,2017-12-28,0.009649237385551197,0.001527179551722318,0.2589248849334428,True,0.03317644811887891
36,2017-12-29,0.009367343594835027,0.0030917492536953017,0.26029189745885295,True,0.0031111028550671253
37,2017-12-30,0.006771267997858436,0.0011094270978894956,0.2614276915179683,True,0.0013964137414474752
38,2017-12-31,0.008665770993149682,0.0020106557545476775,0.2537417658161025,True,0.006664568827592064
