,date,pos,neg,neu,exc_ret,exc_ret%
5,2017-11-28,0.048088389321421,0.012501197133450844,0.9363239937920415,True,0.01836655235380978
6,2017-11-29,0.04533476417038061,0.0173679060665362,0.9313998599287456,False,-0.039506951487445215
7,2017-11-30,0.05537203642118578,0.024619181140920272,0.9145585161180624,False,-0.011581937382713516
8,2017-12-01,0.05705276788092459,0.02371164374840845,0.9118783920199041,True,0.00029964240923350746
9,2017-12-02,0.05123224728487887,0.026860712387028175,0.8964266727424621,False,-0.0004044154978130885
10,2017-12-03,0.05617840940421586,0.020278049310307376,0.9199593118947957,False,-0.0019038529502487965
11,2017-12-04,0.0216134981385907,0.01042588645735499,0.9633723625640532,False,-0.0009125958503057967
12,2017-12-05,0.07492036265621171,0.011639819186988996,0.9033126026050554,True,0.000698333677344473
13,2017-12-06,0.05493902737404065,0.014650150419381188,0.9201550435025233,True,0.0014500056421806245
14,2017-12-07,0.0531170902649776,0.006237424547283702,0.9319041482773877,False,-0.004224417832495468
15,2017-12-08,0.048660448079052745,0.02838698768931327,0.9019445993283202,True,0.013404934822524323
16,2017-12-09,0.0577195621838479,0.020093101343101345,0.8839503750218036,True,0.0015243925501614236
17,2017-12-10,0.06025132275132275,0.0308641975308642,0.9057980599647267,False,-0.012807991000914778
18,2017-12-11,0.03473812401847446,0.03975152400897997,0.9085052519282925,False,-0.008841341615389785
19,2017-12-12,0.074665394128867,0.00995137712529017,0.9047443346286876,False,-0.0010319416112597169
20,2017-12-13,0.06793385324464678,0.02391201647257011,0.8994873541624464,True,0.009678225271357786
21,2017-12-14,0.030882556304255182,0.015474603004796243,0.9460043547583804,True,0.00975318714943093
22,2017-12-15,0.04935097289112717,0.029262567050396,0.9159311219161204,False,-0.008937093404129202
23,2017-12-16,0.06529938029330191,0.016669860182088443,0.9070614487930707,False,-0.003339909520451638
24,2017-12-17,0.044281731000480995,0.01793823653198653,0.9268660287081341,True,0.0038570021206822797
25,2017-12-18,0.023459011728505574,0.023615402685170126,0.9453912822243872,False,-0.006174866519688772
26,2017-12-19,0.06849320809925187,0.01852326685660019,0.8940279639955208,False,-0.012998814678178889
27,2017-12-20,0.02691391899536696,0.03497439170516093,0.9349065610943438,True,0.010843181473906215
28,2017-12-21,0.05703400594094965,0.033709550469081265,0.8874104129562259,False,-0.0010922732774531112
29,2017-12-22,0.048989123084517826,0.014260392385392383,0.9346671511967563,True,0.008136343547402655
30,2017-12-23,0.052448773448773446,0.02390702947845805,0.9204695938981652,True,0.006258124986727678
31,2017-12-24,0.06602834487449874,0.011266511266511266,0.9227051438589899,True,0.001709372385624707
32,2017-12-25,0.05318309202438566,0.027166593470941292,0.9196503145046732,False,-0.0038957172236213293
33,2017-12-26,0.06049573032331653,0.03018057626753279,0.8679729335576414,False,-0.010652091453665826
34,2017-12-27,0.04686663282035356,0.039267054141003725,0.9128810913637657,False,-0.008437580969804034
35,2017-12-28,0.08016346748489607,0.012870601620601621,0.8941219792112648,True,0.03317644811887891
36,2017-12-29,0.0821475962513747,0.028986342875231764,0.8713175599915591,True,0.0031111028550671253
37,2017-12-30,0.0580746237889095,0.01288515406162465,0.9153787575636315,True,0.0013964137414474752
38,2017-12-31,0.07474180424371994,0.016166776320033025,0.8948057051505328,True,0.006664568827592064
39,2018-01-01,0.09576790250975865,0.00317144081446141,0.8960441916593131,True,0.009759279632965311
40,2018-01-02,0.052651145556437094,0.005716440603878895,0.9276362721856287,True,0.010739023701774486
41,2018-01-03,0.060663635594158945,0.008737575614350289,0.918981836918633,True,0.009749759759750601
42,2018-01-04,0.06996258804129726,0.022145851973787198,0.8980145993387239,True,0.0014902455063799374
43,2018-01-05,0.05947468886554576,0.019372700300236533,0.9085067593067538,True,0.010600561353834125
44,2018-01-06,0.04973981065294335,0.028228995380158172,0.9133856297980781,True,0.009114581690887073
45,2018-01-07,0.05546754132888587,0.018377059448488022,0.9251633357305626,True,0.0044371497854673835
46,2018-01-08,0.04273222606426941,0.015023538552950317,0.9274999518884968,False,-0.0072914324334942575
47,2018-01-09,0.07359972540027941,0.025023383818397672,0.8952365399041298,False,-0.013201909215860497
48,2018-01-10,0.03624236148244461,0.008542559733035924,0.950939605154207,True,0.01751044363346489
49,2018-01-11,0.07066805374471277,0.007342612680141284,0.908341285589569,True,0.015111540122966961
50,2018-01-12,0.06402405637480266,0.0121815166591286,0.9192005134169312,True,0.010767137173014661
51,2018-01-13,0.036805585718629207,0.016893719806763286,0.9277232139840837,True,0.010664320551459992
52,2018-01-14,0.04216308732503064,0.021265415496184728,0.9327290920205902,True,0.011313039050948803
53,2018-01-15,0.04912525054401485,0.013019517667687004,0.9312920847903684,True,0.001531107990548227
54,2018-01-16,0.032288075926084986,0.014557635677545182,0.9479711382132195,False,-0.01898194454645105
55,2018-01-17,0.02677729157800696,0.01677426218816101,0.9477591227259081,False,-0.029156846343323002
56,2018-01-18,0.12250155672636288,0.0571744577558531,0.8125796913393807,True,0.012766059150048348
57,2018-01-19,0.04801781322442479,0.014621420819767927,0.9241363984959022,False,-0.00277385355184133
58,2018-01-20,0.06349120426920149,0.025503675594419694,0.8917215110251833,False,-0.012775183966143541
59,2018-01-21,0.036346333405156944,0.015014311735623209,0.9385060455455826,False,-0.010920279920497645
60,2018-01-22,0.05223213637512172,0.022286845616333123,0.8889895437241155,True,0.04500833375990234
61,2018-01-23,0.06346251669018173,0.027128489366646486,0.8847049306909607,True,0.08687302371042543
62,2018-01-24,0.06212523226336752,0.02813842070054486,0.8848583712414146,True,0.049403531898680006
63,2018-01-25,0.058933179426052654,0.02133975889232407,0.8970788616669277,True,0.03208208042143613
64,2018-01-26,0.061589981496896797,0.015088282099490969,0.8969659260141879,True,0.0026999208024008035
65,2018-01-27,0.04606216718516183,0.013903743315508024,0.9178039214309847,True,0.01116292059009203
66,2018-01-28,0.04879551004551005,0.017299367299367298,0.9243858918858922,True,0.02194979921769833
67,2018-01-29,0.043173061044125535,0.025456880885416613,0.9130805027981437,True,0.007567376233775769
68,2018-01-30,0.061730380418589276,0.015844611085862412,0.913399650384824,False,-0.012279883151499022
69,2018-01-31,0.05788000825600631,0.009196067090803933,0.9158175618037921,False,-0.03373733747965603
70,2018-02-01,0.06780695934404068,0.018891131892468792,0.9003631819702742,False,-0.012536965316904063
71,2018-02-02,0.062254777386356354,0.026858036120547095,0.8991615882936175,True,0.029536840186714385
72,2018-02-03,0.08161026683753958,0.01754079254079254,0.8759055674964767,True,0.008476694205195045
73,2018-02-04,0.08211776146558757,0.0165268368445626,0.890283140617589,False,-0.01798727433241107
74,2018-02-05,0.08680491635702092,0.029744618523932755,0.8543595632215644,False,-0.001098378882024821
75,2018-02-06,0.08579362426222634,0.012549910260363544,0.8885858997948839,True,0.01824307962769605
76,2018-02-07,0.07039598887424973,0.034867437313089486,0.881458705847293,True,0.008300218988916603
77,2018-02-08,0.06830832764911113,0.04386346511154532,0.8797360985448245,False,-0.013382941545372472
78,2018-02-09,0.08164633458124206,0.021908698204901607,0.89137991732122,False,-0.019282063657582706
79,2018-02-10,0.07602956715184979,0.018883177008177005,0.8942076262103436,False,-0.002254855899253465
80,2018-02-11,0.057415140881527445,0.03572784980348006,0.881743485272897,True,0.013304616531510162
81,2018-02-12,0.05659213172039356,0.03234313659850541,0.9011340759171118,True,0.0051899823265697115
